fitval,resids
1.0,0.0
1.320721245599144,0.027763602885704675
1.103587811988144,-0.03540599380632581
0.8713642118766427,-0.0456066361190669
0.7085950981699449,0.033829144254297616
0.6021177850237576,0.08727615437018188
0.5332726310438066,0.012181914410738903
0.48828994590514085,-0.07162327923847417
1.0,0.0
1.0548883321561384,0.0018802267958266672
1.1442460091748574,-0.26651675153293586
0.9922362527636834,0.2435716074983254
0.798830951208407,0.2928721055601521
0.6198419809521671,-0.0827240770220361
0.470409217519514,-0.16909917385139167
0.3517004972765356,-0.10715901256037838
1.0,0.0
1.1255263999685032,-0.0061848361824949905
1.1449378675363842,-0.03794198276272165
1.0866051196158948,-0.012531045541820607
0.997193850132253,0.039843186904783945
0.8849332512294434,0.05333835370882811
0.7871349302640175,0.07706260060018
0.695682886434114,-0.11132074651641855
1.0,0.0
1.026473178744996,-0.004001268632636723
0.8897710451231337,0.020341314427428037
0.6253529408485454,-0.029847322871017323
0.5215495930991293,0.006540294541320102
0.4002376973700028,0.015492639708648892
0.3299831254023055,-0.004140428773092064
1.0,0.0
0.9794613428273796,-0.0003818449194298301
0.72233266333557,0.00570080946777729
0.49864815897845566,-0.0007402091876606565
0.3824327524760712,-0.010047815237577473
0.34768994920409246,0.00377448594235108
0.33071936203679614,0.0040086714360072495
1.0,0.0
1.0262889636224803,2.682585120394876e-5
1.035936343811169,0.0009057614519887291
1.035961428365937,0.16930172952879974
1.0359615129395214,0.18509111863942596
1.0359615132366846,-0.05175098692089519
1.035961513239043,-0.10438256587062189
1.0359615132375934,-0.1991194079744355
1.0,0.0
1.1231376362872354,0.021599205818027656
1.0966507657681697,-0.07033497629448537
0.9495761286590382,0.06358176607780408
0.7621636498046629,0.014152139669021402
0.5841274278533704,-0.018337954169159842
0.4339729910611899,-0.026078254219084607
0.3152865700995085,0.013660798321544154
1.0,0.0
0.9900894241872418,-0.010922757520575033
0.9061431993674197,0.036565133965913765
0.7241119335758002,-0.02619526690913343
0.6269193443487524,-0.038377677682085665
0.5811226336339698,0.0022106996993636052
0.5486986012404089,0.029426398759591077
1.0,0.0
1.0481348086299793,0.05454376279859208
0.9485050459115878,-0.1136836173401592
0.8441749912829741,-0.0004249912829741298
0.7513206338742818,0.07903650898286119
0.6686797176960997,0.023284568018186125
0.595128823432173,-0.0058431091464586915
0.5296681013446367,-0.03859667277320811
1.0,0.0
1.8036351758354037,-0.0036351758354036257
1.8432742203837733,-0.003274220383773452
1.7073820142602258,0.05261798573977439
1.5740850710443766,-0.09408507104437658
1.4861942016510306,0.03380579834896946
1.4162714477771454,0.06372855222285456
1.3684506439700954,-0.048450643970095575
1.0,0.0
1.246134687947728,0.01843930308366204
1.3881711097672786,-0.05184823981212161
1.1480378057093268,0.008912866936413133
1.0453206944284987,0.07575553875535768
0.9850483890965192,-0.01868067609203483
0.9522333400869896,0.005165763052023875
0.857484230547329,-0.03461427539037831
1.0,0.0
1.1293640129048512,-8.644636492727287e-5
1.1454243365258148,-0.0009376445106055176
0.832190466114007,0.011915997764319952
0.5576250637056421,-0.03671251617712501
0.3674500082663831,0.035591816828673906
0.2431459618012829,0.004002327172101139
0.16300086553090648,-0.014711892146876071
1.0,0.0
0.9964442905845047,-0.035203980506985255
0.9938637548844806,0.06815174899148824
0.9938631302858381,0.03714462165214649
0.9938613747601575,-0.05587687863612645
0.8954295773805692,0.011547166805477294
0.9474211432410444,-0.024940523086005695
1.0,0.0
1.111690426608528,-0.05407725788424811
1.0789628413829382,0.04449394874051871
0.8148312615267801,0.09463375904935167
0.5709776412105236,-0.019537311992416595
0.3858462014325362,-0.09366513147368843
0.2551064540177389,-0.012308100108273878
0.16616860973407627,0.014901349113660367
1.0,0.0
1.0886808063742903,-0.017252234945718925
0.9849892102362106,0.08643936119236084
0.7527299175900415,-0.10987277473289858
0.6330842451197354,-0.025941387976878172
0.5781552529030967,0.028987604239760545
0.5348067802738464,0.03662179115472508
1.0,0.0
0.9186670177631885,0.013917251899732919
0.6897290866502005,-0.0380436933917736
0.534465254432438,0.0048605882641912235
0.4205058734267044,0.06264019398902587
0.3566366276809318,-0.03079393105171835
0.31354850514426075,-0.010177718627406795
1.0,0.0
1.170545870782821,0.013127598604934176
0.9696310821668339,-0.051263735228058493
0.7298502978474097,0.004843579703610601
0.5258105665978642,0.12725065789193168
0.36929193269087673,-0.08357764697659104
0.2417662798814288,0.023539842567550817
0.16469315562149517,-0.06265233929496457
1.0,0.0
1.042170230674516,0.06397502072213213
0.9940459732232658,-0.06108507936851715
0.8374970406094779,0.011664970563706412
0.6994427755741889,0.00446783895095082
0.6011073103948023,0.019004421448773234
0.5352499896079879,0.006649451732794298
0.49188863966979307,-0.01702830447426229
1.0,0.0
0.9037739772787111,0.04755345634960739
0.8114165234514071,-0.15212448805317702
0.6779988268062839,0.11846135018486648
0.5445363185775355,0.05723359292688923
0.4267779883779006,-0.028547899882325423
0.32898718701121954,-0.03252701002006908
0.25058201830492693,-0.0204935227297057
1.0,0.0
1.309786675286146,-0.14312000861947927
1.7799445033013321,-0.27994450330133214
1.6405710726899816,0.2760955939766849
1.362736117179961,0.262263882820039
1.0940663884485025,-0.1357330551151692
0.8672579927050601,-0.1172579927050601
0.6853701211134535,-0.018703454446786782
1.0,0.0
1.0328575642134843,-0.015812109668029928
0.9604367408312461,0.03956325916875392
0.8567390852623471,-0.023364430565273264
0.7514221242854737,-0.02684086337959879
0.6533033008274629,0.01983508015883817
0.5655027887421993,0.02725194375041995
0.48851429238062705,-0.02147932062048219
1.0,0.0
1.3604537616091592,0.05815088955363157
1.2071244662672511,-0.1373570244067861
0.9230589758374781,-0.016082231651431522
0.655410623833325,0.2515661203527215
0.44508486339005204,-0.003224398273772966
0.27555264965950466,-0.13601776593857443
0.1893037579319,-0.09628050211794649
1.0,0.0
1.0274608026273306,0.004590479423951521
1.026649433103012,-0.026649433103012043
0.9149226066783976,0.05302611127032031
0.7655467417500117,-0.041187767391037244
0.620012057004381,0.014603327611003691
0.49327970109906133,-0.018920726740086935
0.3885055070752589,0.015340646770894972
1.0,0.0
1.1623469178346686,0.015284661112699771
1.066978743481263,-0.06697874348126298
0.9788669586691064,0.0013961992256305011
0.8383414763679068,0.14850062889525117
0.6814000294473007,-0.08929476628940591
0.5442847678515901,-0.07060055732527426
0.4446990215737592,0.06187992579466195
1.0,0.0
1.0519844877108517,0.004619285874053913
1.049418575128716,-0.02740599651236386
0.9173730276654007,0.07004835598239789
0.7715751399281376,-0.0797512405570685
0.648171125551519,0.02792950337929856
0.5519000744777683,0.014137661371288246
0.4790242262148504,-0.01047076709535355
0.4424335930260331,0.0009626333890612182
1.0,0.0
1.0082177561815657,0.1008731529093434
1.0081054174756872,0.11462185525158564
1.0081046783208545,0.12825895804278198
1.0081048140562918,-0.06265026860174638
0.8089091237127531,0.059272694469065135
0.8089012314834813,-0.05890123148348125
1.0082167996007336,-0.28094407232800633
1.0,0.0
0.8495383728714963,0.0007290068076482026
0.8820596511455346,-0.021097084300614743
0.459388392252467,0.07537096603630306
0.2368768623400546,-0.04971108693898507
0.11563435607050587,-0.04076804591007807
0.015293139975603583,0.006097234355947221
0.009557959669199017,0.011832414662351787
1.0,0.0
1.0199114273781458,-0.019911427378145774
1.0720662165106978,-0.029513025021336015
0.9217188135415565,0.02508969709674136
0.7407297371360152,0.07841919903419758
0.5755626937650379,-0.011732906530995346
0.43823076170540737,0.01921604680523087
0.3291153254110829,-0.09507277221959354
1.0,0.0
1.2875993769577931,-0.00333541756693001
1.235796303194698,0.023086945536266557
1.0851939897752427,-0.054737136983364465
0.9719554188980566,0.058501433893821675
0.9049158554667541,-0.02166712450228714
1.0,0.0
1.0918514896872287,0.0029352401705913245
1.047754583669452,-0.006680334064396609
0.9613712266400549,0.011772533233562865
0.8764200015375815,-0.018600096324311366
0.8055798510649477,0.01906469869808558
0.7505313962762408,-0.006455566892354492
1.0,0.0
1.4836807993526069,-0.03923635490816246
1.2440365668223623,0.2858779630921675
0.9061796944819466,-0.23096601926827132
0.5307641992646095,-0.12050778900819925
0.28160414327008393,0.11155824989230922
0.17875018578901736,0.01783101079217922
1.0,0.0
0.8285438165097239,0.004789516823609508
0.691194087502647,-0.021702562078918186
0.559228187454125,0.00856842271536662
0.4214402935104644,0.007938237562981898
0.3209607220604398,0.0519206338717636
0.25068128987614524,-0.058590894395919246
1.0,0.0
1.0223213954950312,3.3076397398801305e-8
0.8973214464137574,-1.7842328725592438e-8
0.8035714362444277,-7.672999124963553e-9
0.7499999721051682,2.789483188880837e-8
1.0,0.0
1.2009698086204157,-0.0009698086204157352
1.04186606843805,0.00813393156194997
0.7830469565229513,-0.03304695652295131
0.5882895602155789,0.0742104397844211
0.4578482091649404,-0.05784820916494038
0.3717070931738751,-0.009207093173875136
0.305153138970206,0.019846861029793994
1.0,0.0
0.999095922736276,0.0009040772637239902
0.6528342673284444,0.0010118865177094483
0.5415274009332683,-0.0030658624717299077
0.5115015556978025,-0.011501555697802535
0.4879976961565927,0.01200230384340728
1.0,0.0
1.0200898437950288,0.05713023342504853
1.019931982283913,0.007095044743114176
1.0199319018466373,0.018678136763401243
1.019932163854642,0.026399882477404546
0.9303527473217658,0.042620225651207266
0.9303520785986856,-0.042321190567797595
1.0200945994047586,-0.10889768820784729
1.0,0.0
1.031935265152839,0.008468775251201377
1.0128806928676966,-0.033082713069716885
0.8580444545314985,0.030844434357390482
0.8004037790977878,0.007677028983020251
0.7005047728293045,-0.013636085960617605
0.6388698337965498,-0.0025061974329134706
1.0,0.0
0.9998795992306582,0.00012040076934183297
0.769852520398782,-0.001995377541639143
0.7421531251883439,0.007846874811656246
0.7385182369398873,-0.006375379797030178
0.731719993569397,0.0004228635734601083
1.0,0.0
1.0000024109288401,0.005316738007330013
0.9787458861300874,-0.0159799286832788
0.9411487404023235,0.005659770235974304
0.8965193307889419,0.023693435168504973
0.8505697932909178,-0.015463410312194448
0.8064475584367726,-0.013894366947410974
0.7657459686736019,0.010849776007249123
1.0,0.0
0.7666909375940089,0.001670644326895121
0.5176362568361549,-0.009161680564968466
0.36732773344649977,0.011203339999827922
0.2236396933099649,0.002349007255006863
0.153974326649705,-0.007081671282473362
